Timestamp,Campus Energy Centre Campus HW Main Meter Flow
2021-03-23T13:21:07-07:00 Los_Angeles,145L/s
2021-03-23T13:22:07-07:00 Los_Angeles,140L/s
2021-03-23T13:23:07-07:00 Los_Angeles,135L/s
2021-03-23T13:24:08-07:00 Los_Angeles,140L/s
2021-03-23T13:25:18-07:00 Los_Angeles,135L/s
2021-03-23T13:26:18-07:00 Los_Angeles,140L/s
2021-03-23T13:27:19-07:00 Los_Angeles,135L/s
2021-03-23T13:28:19-07:00 Los_Angeles,145L/s
2021-03-23T13:29:19-07:00 Los_Angeles,140L/s
2021-03-23T13:30:00-07:00 Los_Angeles,140L/s
2021-03-23T13:31:00-07:00 Los_Angeles,135L/s
2021-03-23T13:32:00-07:00 Los_Angeles,130L/s
2021-03-23T13:33:00-07:00 Los_Angeles,135L/s
2021-03-23T13:34:00-07:00 Los_Angeles,130L/s
2021-03-23T13:35:00-07:00 Los_Angeles,135L/s
2021-03-23T13:36:00-07:00 Los_Angeles,130L/s
2021-03-23T13:37:00-07:00 Los_Angeles,135L/s
2021-03-23T13:38:20-07:00 Los_Angeles,140L/s
2021-03-23T13:39:20-07:00 Los_Angeles,130L/s
2021-03-23T13:40:00-07:00 Los_Angeles,135L/s
2021-03-23T13:41:00-07:00 Los_Angeles,125L/s
2021-03-23T13:42:00-07:00 Los_Angeles,135L/s
2021-03-23T13:43:06-07:00 Los_Angeles,130L/s
2021-03-23T13:44:06-07:00 Los_Angeles,135L/s
2021-03-23T13:45:06-07:00 Los_Angeles,140L/s
2021-03-23T13:46:58-07:00 Los_Angeles,145L/s
2021-03-23T13:47:58-07:00 Los_Angeles,140L/s
2021-03-23T13:48:58-07:00 Los_Angeles,135L/s
2021-03-23T13:50:00-07:00 Los_Angeles,135L/s
2021-03-23T13:51:00-07:00 Los_Angeles,130L/s
2021-03-23T13:52:00-07:00 Los_Angeles,135L/s
2021-03-23T13:53:00-07:00 Los_Angeles,140L/s
2021-03-23T13:54:00-07:00 Los_Angeles,135L/s
2021-03-23T13:55:00-07:00 Los_Angeles,140L/s
2021-03-23T13:56:02-07:00 Los_Angeles,135L/s
2021-03-23T13:57:02-07:00 Los_Angeles,145L/s
2021-03-23T13:58:02-07:00 Los_Angeles,135L/s
2021-03-23T13:59:26-07:00 Los_Angeles,140L/s
2021-03-23T14:00:00-07:00 Los_Angeles,135L/s
2021-03-23T14:01:00-07:00 Los_Angeles,140L/s
2021-03-23T14:02:00-07:00 Los_Angeles,135L/s
2021-03-23T14:03:00-07:00 Los_Angeles,145L/s
2021-03-23T14:04:00-07:00 Los_Angeles,135L/s
2021-03-23T14:05:00-07:00 Los_Angeles,140L/s
2021-03-23T14:06:00-07:00 Los_Angeles,135L/s
2021-03-23T14:07:00-07:00 Los_Angeles,140L/s
2021-03-23T14:08:51-07:00 Los_Angeles,135L/s
2021-03-23T14:09:52-07:00 Los_Angeles,139.72222900390625L/s
2021-03-23T14:10:00-07:00 Los_Angeles,139.72222900390625L/s
2021-03-23T14:11:12-07:00 Los_Angeles,135L/s
2021-03-23T14:13:24-07:00 Los_Angeles,140L/s
2021-03-23T14:14:24-07:00 Los_Angeles,135L/s
2021-03-23T14:15:24-07:00 Los_Angeles,140L/s
2021-03-23T14:16:24-07:00 Los_Angeles,135L/s
2021-03-23T14:17:26-07:00 Los_Angeles,140L/s
2021-03-23T14:18:46-07:00 Los_Angeles,145L/s
2021-03-23T14:19:46-07:00 Los_Angeles,140L/s
2021-03-23T14:20:00-07:00 Los_Angeles,135L/s
2021-03-23T14:21:00-07:00 Los_Angeles,145L/s
2021-03-23T14:22:00-07:00 Los_Angeles,140L/s
2021-03-23T14:23:08-07:00 Los_Angeles,150L/s
2021-03-23T14:24:08-07:00 Los_Angeles,145L/s
2021-03-23T14:25:49-07:00 Los_Angeles,150L/s
2021-03-23T14:26:50-07:00 Los_Angeles,145L/s
2021-03-23T14:27:50-07:00 Los_Angeles,140L/s
2021-03-23T14:28:50-07:00 Los_Angeles,145L/s
2021-03-23T14:29:50-07:00 Los_Angeles,140L/s
2021-03-23T14:30:00-07:00 Los_Angeles,140L/s
2021-03-23T14:31:12-07:00 Los_Angeles,145L/s
2021-03-23T14:32:12-07:00 Los_Angeles,140L/s
2021-03-23T14:33:12-07:00 Los_Angeles,135L/s
2021-03-23T14:34:23-07:00 Los_Angeles,140L/s
2021-03-23T14:35:23-07:00 Los_Angeles,135L/s
2021-03-23T14:36:34-07:00 Los_Angeles,140L/s
2021-03-23T14:37:34-07:00 Los_Angeles,135L/s
2021-03-23T14:38:35-07:00 Los_Angeles,140L/s
2021-03-23T14:39:35-07:00 Los_Angeles,135L/s
2021-03-23T14:40:00-07:00 Los_Angeles,135L/s
2021-03-23T14:41:00-07:00 Los_Angeles,140L/s
2021-03-23T14:42:17-07:00 Los_Angeles,135L/s
2021-03-23T14:43:17-07:00 Los_Angeles,130L/s
2021-03-23T14:44:17-07:00 Los_Angeles,135L/s
2021-03-23T14:45:17-07:00 Los_Angeles,130L/s
2021-03-23T14:46:19-07:00 Los_Angeles,135L/s
2021-03-23T14:47:19-07:00 Los_Angeles,130L/s
2021-03-23T14:48:19-07:00 Los_Angeles,125L/s
2021-03-23T14:49:19-07:00 Los_Angeles,130L/s
2021-03-23T14:50:00-07:00 Los_Angeles,125L/s
2021-03-23T14:51:19-07:00 Los_Angeles,130L/s
2021-03-23T14:52:19-07:00 Los_Angeles,135L/s
2021-03-23T14:53:19-07:00 Los_Angeles,130.8333282470703L/s
2021-03-23T14:54:25-07:00 Los_Angeles,125L/s
2021-03-23T14:56:06-07:00 Los_Angeles,120L/s
2021-03-23T14:57:06-07:00 Los_Angeles,130L/s
2021-03-23T14:58:06-07:00 Los_Angeles,120L/s
2021-03-23T14:59:06-07:00 Los_Angeles,130L/s
2021-03-23T15:00:00-07:00 Los_Angeles,130L/s
2021-03-23T15:01:29-07:00 Los_Angeles,135L/s
2021-03-23T15:02:39-07:00 Los_Angeles,130L/s
2021-03-23T15:03:39-07:00 Los_Angeles,125L/s
2021-03-23T15:04:50-07:00 Los_Angeles,130L/s
2021-03-23T15:05:50-07:00 Los_Angeles,120L/s
2021-03-23T15:06:50-07:00 Los_Angeles,125L/s
2021-03-23T15:07:52-07:00 Los_Angeles,120L/s
2021-03-23T15:08:52-07:00 Los_Angeles,125L/s
2021-03-23T15:09:52-07:00 Los_Angeles,120L/s
2021-03-23T15:10:00-07:00 Los_Angeles,125L/s
2021-03-23T15:11:00-07:00 Los_Angeles,115L/s
2021-03-23T15:12:04-07:00 Los_Angeles,120L/s
2021-03-23T15:13:04-07:00 Los_Angeles,115L/s
2021-03-23T15:14:15-07:00 Los_Angeles,110L/s
2021-03-23T15:15:15-07:00 Los_Angeles,120L/s
2021-03-23T15:16:15-07:00 Los_Angeles,115L/s
2021-03-23T15:17:27-07:00 Los_Angeles,120L/s
2021-03-23T15:18:58-07:00 Los_Angeles,115L/s
2021-03-23T15:19:58-07:00 Los_Angeles,120L/s
2021-03-23T15:20:00-07:00 Los_Angeles,120L/s
2021-03-23T15:21:00-07:00 Los_Angeles,115L/s
2021-03-23T15:22:09-07:00 Los_Angeles,110L/s
2021-03-23T15:23:09-07:00 Los_Angeles,120L/s
2021-03-23T15:24:09-07:00 Los_Angeles,115L/s
2021-03-23T15:25:30-07:00 Los_Angeles,120L/s
2021-03-23T15:26:41-07:00 Los_Angeles,115L/s
2021-03-23T15:27:41-07:00 Los_Angeles,110L/s
2021-03-23T15:28:41-07:00 Los_Angeles,115L/s
2021-03-23T15:29:52-07:00 Los_Angeles,110L/s
2021-03-23T15:30:00-07:00 Los_Angeles,110L/s
2021-03-23T15:31:00-07:00 Los_Angeles,115L/s
2021-03-23T15:32:24-07:00 Los_Angeles,120L/s
2021-03-23T15:33:24-07:00 Los_Angeles,125L/s
2021-03-23T15:34:25-07:00 Los_Angeles,120L/s
2021-03-23T15:35:25-07:00 Los_Angeles,125L/s
2021-03-23T15:36:25-07:00 Los_Angeles,130L/s
2021-03-23T15:37:25-07:00 Los_Angeles,125L/s
2021-03-23T15:39:17-07:00 Los_Angeles,120L/s
2021-03-23T15:40:00-07:00 Los_Angeles,120L/s
2021-03-23T15:41:00-07:00 Los_Angeles,125L/s
2021-03-23T15:42:09-07:00 Los_Angeles,130L/s
2021-03-23T15:43:19-07:00 Los_Angeles,135L/s
2021-03-23T15:44:19-07:00 Los_Angeles,130L/s
2021-03-23T15:45:19-07:00 Los_Angeles,125L/s
2021-03-23T15:46:19-07:00 Los_Angeles,130L/s
2021-03-23T15:47:19-07:00 Los_Angeles,125L/s
2021-03-23T15:48:32-07:00 Los_Angeles,130L/s
2021-03-23T15:49:43-07:00 Los_Angeles,125L/s
2021-03-23T15:50:00-07:00 Los_Angeles,125L/s
2021-03-23T15:51:00-07:00 Los_Angeles,130L/s
2021-03-23T15:52:45-07:00 Los_Angeles,125L/s
2021-03-23T15:53:45-07:00 Los_Angeles,135L/s
2021-03-23T15:54:45-07:00 Los_Angeles,130L/s
2021-03-23T15:55:45-07:00 Los_Angeles,125L/s
2021-03-23T15:56:45-07:00 Los_Angeles,130L/s
2021-03-23T15:57:45-07:00 Los_Angeles,125L/s
2021-03-23T15:58:45-07:00 Los_Angeles,130L/s
2021-03-23T16:00:00-07:00 Los_Angeles,130L/s
2021-03-23T16:02:40-07:00 Los_Angeles,135L/s
2021-03-23T16:03:41-07:00 Los_Angeles,140L/s
2021-03-23T16:04:41-07:00 Los_Angeles,145L/s
2021-03-23T16:05:41-07:00 Los_Angeles,135L/s
2021-03-23T16:06:41-07:00 Los_Angeles,140L/s
2021-03-23T16:07:41-07:00 Los_Angeles,135L/s
2021-03-23T16:08:43-07:00 Los_Angeles,130L/s
2021-03-23T16:09:43-07:00 Los_Angeles,135L/s
2021-03-23T16:10:00-07:00 Los_Angeles,140L/s
2021-03-23T16:11:00-07:00 Los_Angeles,130L/s
2021-03-23T16:12:15-07:00 Los_Angeles,134.44444274902344L/s
2021-03-23T16:13:15-07:00 Los_Angeles,130L/s
2021-03-23T16:14:25-07:00 Los_Angeles,135L/s
2021-03-23T16:15:26-07:00 Los_Angeles,125L/s
2021-03-23T16:16:47-07:00 Los_Angeles,130L/s
2021-03-23T16:18:08-07:00 Los_Angeles,125L/s
2021-03-23T16:19:08-07:00 Los_Angeles,130L/s
2021-03-23T16:20:00-07:00 Los_Angeles,125L/s
2021-03-23T16:21:09-07:00 Los_Angeles,130L/s
2021-03-23T16:23:00-07:00 Los_Angeles,125L/s
2021-03-23T16:24:20-07:00 Los_Angeles,130L/s
2021-03-23T16:25:32-07:00 Los_Angeles,125L/s
2021-03-23T16:26:32-07:00 Los_Angeles,120L/s
2021-03-23T16:27:32-07:00 Los_Angeles,130L/s
2021-03-23T16:28:32-07:00 Los_Angeles,125L/s
2021-03-23T16:29:33-07:00 Los_Angeles,130L/s
2021-03-23T16:30:00-07:00 Los_Angeles,130L/s
2021-03-23T16:31:06-07:00 Los_Angeles,120L/s
2021-03-23T16:32:06-07:00 Los_Angeles,130L/s
2021-03-23T16:33:28-07:00 Los_Angeles,125L/s
2021-03-23T16:34:28-07:00 Los_Angeles,130L/s
2021-03-23T16:35:28-07:00 Los_Angeles,135L/s
2021-03-23T16:36:28-07:00 Los_Angeles,130L/s
2021-03-23T16:37:28-07:00 Los_Angeles,135L/s
2021-03-23T16:38:28-07:00 Los_Angeles,125L/s
2021-03-23T16:39:31-07:00 Los_Angeles,130L/s
2021-03-23T16:40:00-07:00 Los_Angeles,125L/s
2021-03-23T16:41:00-07:00 Los_Angeles,130L/s
2021-03-23T16:42:00-07:00 Los_Angeles,125L/s
2021-03-23T16:43:00-07:00 Los_Angeles,135L/s
2021-03-23T16:44:00-07:00 Los_Angeles,130L/s
2021-03-23T16:45:54-07:00 Los_Angeles,135L/s
2021-03-23T16:46:54-07:00 Los_Angeles,130L/s
2021-03-23T16:47:55-07:00 Los_Angeles,135L/s
2021-03-23T16:49:06-07:00 Los_Angeles,130L/s
2021-03-23T16:50:00-07:00 Los_Angeles,135L/s
2021-03-23T16:51:40-07:00 Los_Angeles,130L/s
2021-03-23T16:52:40-07:00 Los_Angeles,125L/s
2021-03-23T16:53:40-07:00 Los_Angeles,130L/s
2021-03-23T16:55:01-07:00 Los_Angeles,125L/s
2021-03-23T16:56:01-07:00 Los_Angeles,130L/s
2021-03-23T16:57:02-07:00 Los_Angeles,125L/s
2021-03-23T16:58:02-07:00 Los_Angeles,130L/s
2021-03-23T16:59:13-07:00 Los_Angeles,135L/s
2021-03-23T17:00:02-07:00 Los_Angeles,130L/s
2021-03-23T17:01:02-07:00 Los_Angeles,135L/s
2021-03-23T17:02:02-07:00 Los_Angeles,130L/s
2021-03-23T17:03:14-07:00 Los_Angeles,135L/s
2021-03-23T17:04:14-07:00 Los_Angeles,130L/s
2021-03-23T17:06:06-07:00 Los_Angeles,135L/s
2021-03-23T17:07:06-07:00 Los_Angeles,130L/s
2021-03-23T17:08:06-07:00 Los_Angeles,135L/s
2021-03-23T17:09:06-07:00 Los_Angeles,130L/s
2021-03-23T17:10:00-07:00 Los_Angeles,130L/s
2021-03-23T17:11:00-07:00 Los_Angeles,135L/s
2021-03-23T17:12:00-07:00 Los_Angeles,130L/s
2021-03-23T17:13:49-07:00 Los_Angeles,135L/s
2021-03-23T17:14:50-07:00 Los_Angeles,130L/s
2021-03-23T17:15:50-07:00 Los_Angeles,135.8333282470703L/s
2021-03-23T17:16:51-07:00 Los_Angeles,130L/s
2021-03-23T17:18:01-07:00 Los_Angeles,125L/s
2021-03-23T17:19:01-07:00 Los_Angeles,130L/s
2021-03-23T17:20:00-07:00 Los_Angeles,130L/s
2021-03-23T17:21:13-07:00 Los_Angeles,125L/s
2021-03-23T17:22:13-07:00 Los_Angeles,135L/s
2021-03-23T17:23:13-07:00 Los_Angeles,125L/s
2021-03-23T17:24:13-07:00 Los_Angeles,140L/s
2021-03-23T17:25:13-07:00 Los_Angeles,145L/s
2021-03-23T17:26:13-07:00 Los_Angeles,135L/s
2021-03-23T17:27:13-07:00 Los_Angeles,140L/s
2021-03-23T17:28:13-07:00 Los_Angeles,125L/s
2021-03-23T17:29:47-07:00 Los_Angeles,130L/s
2021-03-23T17:30:00-07:00 Los_Angeles,125L/s
2021-03-23T17:31:08-07:00 Los_Angeles,120L/s
2021-03-23T17:32:08-07:00 Los_Angeles,130L/s
2021-03-23T17:33:08-07:00 Los_Angeles,135L/s
2021-03-23T17:34:08-07:00 Los_Angeles,125L/s
2021-03-23T17:35:08-07:00 Los_Angeles,130L/s
2021-03-23T17:36:08-07:00 Los_Angeles,125L/s
2021-03-23T17:37:11-07:00 Los_Angeles,130L/s
2021-03-23T17:38:11-07:00 Los_Angeles,125L/s
2021-03-23T17:39:12-07:00 Los_Angeles,120L/s
2021-03-23T17:40:00-07:00 Los_Angeles,130L/s
2021-03-23T17:41:00-07:00 Los_Angeles,125L/s
2021-03-23T17:42:43-07:00 Los_Angeles,130L/s
2021-03-23T17:43:43-07:00 Los_Angeles,120L/s
2021-03-23T17:44:44-07:00 Los_Angeles,125L/s
2021-03-23T17:46:13-07:00 Los_Angeles,120L/s
2021-03-23T17:47:23-07:00 Los_Angeles,125L/s
2021-03-23T17:48:24-07:00 Los_Angeles,120L/s
2021-03-23T17:49:24-07:00 Los_Angeles,115L/s
2021-03-23T17:50:00-07:00 Los_Angeles,125L/s
2021-03-23T17:51:01-07:00 Los_Angeles,120L/s
2021-03-23T17:52:01-07:00 Los_Angeles,125L/s
2021-03-23T17:53:42-07:00 Los_Angeles,115L/s
2021-03-23T17:54:42-07:00 Los_Angeles,125L/s
2021-03-23T17:55:54-07:00 Los_Angeles,120L/s
2021-03-23T17:56:54-07:00 Los_Angeles,115L/s
2021-03-23T17:57:54-07:00 Los_Angeles,125L/s
2021-03-23T17:58:56-07:00 Los_Angeles,120L/s
2021-03-23T17:59:56-07:00 Los_Angeles,125L/s
2021-03-23T18:00:00-07:00 Los_Angeles,125L/s
2021-03-23T18:01:07-07:00 Los_Angeles,120L/s
2021-03-23T18:02:07-07:00 Los_Angeles,115L/s
2021-03-23T18:03:07-07:00 Los_Angeles,125L/s
2021-03-23T18:04:09-07:00 Los_Angeles,120L/s
2021-03-23T18:05:19-07:00 Los_Angeles,125L/s
2021-03-23T18:06:19-07:00 Los_Angeles,130L/s
2021-03-23T18:07:19-07:00 Los_Angeles,125L/s
2021-03-23T18:08:19-07:00 Los_Angeles,120L/s
2021-03-23T18:09:19-07:00 Los_Angeles,125L/s
2021-03-23T18:10:00-07:00 Los_Angeles,120L/s
2021-03-23T18:11:00-07:00 Los_Angeles,115L/s
2021-03-23T18:12:00-07:00 Los_Angeles,120L/s
2021-03-23T18:13:00-07:00 Los_Angeles,110L/s
2021-03-23T18:14:00-07:00 Los_Angeles,115L/s
2021-03-23T18:15:04-07:00 Los_Angeles,120L/s
2021-03-23T18:16:04-07:00 Los_Angeles,115L/s
2021-03-23T18:17:05-07:00 Los_Angeles,120.55555725097656L/s
2021-03-23T18:18:05-07:00 Los_Angeles,115L/s
2021-03-23T18:19:16-07:00 Los_Angeles,120L/s
2021-03-23T18:20:03-07:00 Los_Angeles,115L/s
2021-03-23T18:21:14-07:00 Los_Angeles,120L/s
2021-03-23T18:22:14-07:00 Los_Angeles,115L/s
2021-03-23T18:23:15-07:00 Los_Angeles,110L/s
2021-03-23T18:24:15-07:00 Los_Angeles,115L/s
2021-03-23T18:25:57-07:00 Los_Angeles,110L/s
2021-03-23T18:26:57-07:00 Los_Angeles,115L/s
2021-03-23T18:28:39-07:00 Los_Angeles,110L/s
2021-03-23T18:29:39-07:00 Los_Angeles,115L/s
2021-03-23T18:30:00-07:00 Los_Angeles,115L/s
2021-03-23T18:31:10-07:00 Los_Angeles,110L/s
2021-03-23T18:32:10-07:00 Los_Angeles,120L/s
2021-03-23T18:33:31-07:00 Los_Angeles,115L/s
2021-03-23T18:34:31-07:00 Los_Angeles,120L/s
2021-03-23T18:35:31-07:00 Los_Angeles,115.27777862548828L/s
2021-03-23T18:37:04-07:00 Los_Angeles,120L/s
2021-03-23T18:38:35-07:00 Los_Angeles,125L/s
2021-03-23T18:39:35-07:00 Los_Angeles,130L/s
2021-03-23T18:40:00-07:00 Los_Angeles,135L/s
2021-03-23T18:41:06-07:00 Los_Angeles,140L/s
2021-03-23T18:42:06-07:00 Los_Angeles,135L/s
2021-03-23T18:43:06-07:00 Los_Angeles,130L/s
2021-03-23T18:44:06-07:00 Los_Angeles,120L/s
2021-03-23T18:45:06-07:00 Los_Angeles,115L/s
2021-03-23T18:46:06-07:00 Los_Angeles,120L/s
2021-03-23T18:47:20-07:00 Los_Angeles,115L/s
2021-03-23T18:48:20-07:00 Los_Angeles,120L/s
2021-03-23T18:49:30-07:00 Los_Angeles,115L/s
2021-03-23T18:50:00-07:00 Los_Angeles,115L/s
2021-03-23T18:51:01-07:00 Los_Angeles,125L/s
2021-03-23T18:52:01-07:00 Los_Angeles,120L/s
2021-03-23T18:53:32-07:00 Los_Angeles,115L/s
2021-03-23T18:54:33-07:00 Los_Angeles,125L/s
2021-03-23T18:55:33-07:00 Los_Angeles,120L/s
2021-03-23T18:56:33-07:00 Los_Angeles,115L/s
2021-03-23T18:57:34-07:00 Los_Angeles,120L/s
2021-03-23T18:58:55-07:00 Los_Angeles,115L/s
2021-03-23T18:59:55-07:00 Los_Angeles,120L/s
2021-03-23T19:00:00-07:00 Los_Angeles,120L/s
2021-03-23T19:01:00-07:00 Los_Angeles,115L/s
2021-03-23T19:02:00-07:00 Los_Angeles,120L/s
2021-03-23T19:03:06-07:00 Los_Angeles,115L/s
2021-03-23T19:04:06-07:00 Los_Angeles,120L/s
2021-03-23T19:05:07-07:00 Los_Angeles,115L/s
2021-03-23T19:06:08-07:00 Los_Angeles,120L/s
2021-03-23T19:07:08-07:00 Los_Angeles,115L/s
2021-03-23T19:08:19-07:00 Los_Angeles,120L/s
2021-03-23T19:09:19-07:00 Los_Angeles,115L/s
2021-03-23T19:10:00-07:00 Los_Angeles,120L/s
2021-03-23T19:11:00-07:00 Los_Angeles,115L/s
2021-03-23T19:12:00-07:00 Los_Angeles,120L/s
2021-03-23T19:13:21-07:00 Los_Angeles,125L/s
2021-03-23T19:14:21-07:00 Los_Angeles,120L/s
2021-03-23T19:15:21-07:00 Los_Angeles,115L/s
2021-03-23T19:16:33-07:00 Los_Angeles,120L/s
2021-03-23T19:17:33-07:00 Los_Angeles,115L/s
2021-03-23T19:18:33-07:00 Los_Angeles,120L/s
2021-03-23T19:19:33-07:00 Los_Angeles,115L/s
2021-03-23T19:20:00-07:00 Los_Angeles,115L/s
2021-03-23T19:22:06-07:00 Los_Angeles,110L/s
2021-03-23T19:23:06-07:00 Los_Angeles,120L/s
2021-03-23T19:24:06-07:00 Los_Angeles,115L/s
2021-03-23T19:25:06-07:00 Los_Angeles,120L/s
2021-03-23T19:26:06-07:00 Los_Angeles,115L/s
2021-03-23T19:27:06-07:00 Los_Angeles,110L/s
2021-03-23T19:28:06-07:00 Los_Angeles,115L/s
2021-03-23T19:29:06-07:00 Los_Angeles,120L/s
2021-03-23T19:30:00-07:00 Los_Angeles,115L/s
2021-03-23T19:31:20-07:00 Los_Angeles,120L/s
2021-03-23T19:32:20-07:00 Los_Angeles,125L/s
2021-03-23T19:33:20-07:00 Los_Angeles,130L/s
2021-03-23T19:34:31-07:00 Los_Angeles,135L/s
2021-03-23T19:35:32-07:00 Los_Angeles,130L/s
2021-03-23T19:36:32-07:00 Los_Angeles,125L/s
2021-03-23T19:37:32-07:00 Los_Angeles,119.16666412353516L/s
2021-03-23T19:38:32-07:00 Los_Angeles,115L/s
2021-03-23T19:39:34-07:00 Los_Angeles,120L/s
2021-03-23T19:40:00-07:00 Los_Angeles,120L/s
2021-03-23T19:41:05-07:00 Los_Angeles,115L/s
2021-03-23T19:42:05-07:00 Los_Angeles,120L/s
2021-03-23T19:43:06-07:00 Los_Angeles,115L/s
2021-03-23T19:44:06-07:00 Los_Angeles,125L/s
2021-03-23T19:45:06-07:00 Los_Angeles,120L/s
2021-03-23T19:46:48-07:00 Los_Angeles,115L/s
2021-03-23T19:47:48-07:00 Los_Angeles,125L/s
2021-03-23T19:49:09-07:00 Los_Angeles,130L/s
2021-03-23T19:50:00-07:00 Los_Angeles,120L/s
2021-03-23T19:51:00-07:00 Los_Angeles,125L/s
2021-03-23T19:52:01-07:00 Los_Angeles,120L/s
2021-03-23T19:53:01-07:00 Los_Angeles,115L/s
2021-03-23T19:54:01-07:00 Los_Angeles,120L/s
2021-03-23T19:55:02-07:00 Los_Angeles,115L/s
2021-03-23T19:56:02-07:00 Los_Angeles,120L/s
2021-03-23T19:57:13-07:00 Los_Angeles,115L/s
2021-03-23T19:58:13-07:00 Los_Angeles,120L/s
2021-03-23T19:59:25-07:00 Los_Angeles,115.83333587646484L/s
2021-03-23T20:00:00-07:00 Los_Angeles,115L/s
2021-03-23T20:01:46-07:00 Los_Angeles,120L/s
2021-03-23T20:02:46-07:00 Los_Angeles,115L/s
2021-03-23T20:03:47-07:00 Los_Angeles,120L/s
2021-03-23T20:04:47-07:00 Los_Angeles,110L/s
2021-03-23T20:05:47-07:00 Los_Angeles,115L/s
2021-03-23T20:06:47-07:00 Los_Angeles,120L/s
2021-03-23T20:07:47-07:00 Los_Angeles,115L/s
2021-03-23T20:08:47-07:00 Los_Angeles,110L/s
2021-03-23T20:09:47-07:00 Los_Angeles,115L/s
2021-03-23T20:10:00-07:00 Los_Angeles,110L/s
2021-03-23T20:11:00-07:00 Los_Angeles,115L/s
2021-03-23T20:12:01-07:00 Los_Angeles,120L/s
2021-03-23T20:13:01-07:00 Los_Angeles,115L/s
2021-03-23T20:14:01-07:00 Los_Angeles,120L/s
2021-03-23T20:15:02-07:00 Los_Angeles,125L/s
2021-03-23T20:16:03-07:00 Los_Angeles,120L/s
2021-03-23T20:17:03-07:00 Los_Angeles,115L/s
2021-03-23T20:19:55-07:00 Los_Angeles,120L/s
2021-03-23T20:20:00-07:00 Los_Angeles,120L/s
2021-03-23T20:21:00-07:00 Los_Angeles,125L/s
2021-03-23T20:22:16-07:00 Los_Angeles,130L/s
2021-03-23T20:23:16-07:00 Los_Angeles,125L/s
2021-03-23T20:24:17-07:00 Los_Angeles,120L/s
2021-03-23T20:25:28-07:00 Los_Angeles,115L/s
2021-03-23T20:26:28-07:00 Los_Angeles,110L/s
2021-03-23T20:27:28-07:00 Los_Angeles,120L/s
2021-03-23T20:28:39-07:00 Los_Angeles,125L/s
2021-03-23T20:29:39-07:00 Los_Angeles,120L/s
2021-03-23T20:30:00-07:00 Los_Angeles,115L/s
2021-03-23T20:31:09-07:00 Los_Angeles,120L/s
2021-03-23T20:32:20-07:00 Los_Angeles,125L/s
2021-03-23T20:33:20-07:00 Los_Angeles,115L/s
2021-03-23T20:34:21-07:00 Los_Angeles,105L/s
2021-03-23T20:35:21-07:00 Los_Angeles,115L/s
2021-03-23T20:36:42-07:00 Los_Angeles,110L/s
2021-03-23T20:37:42-07:00 Los_Angeles,115L/s
2021-03-23T20:38:43-07:00 Los_Angeles,120L/s
2021-03-23T20:39:43-07:00 Los_Angeles,115L/s
2021-03-23T20:40:00-07:00 Los_Angeles,115L/s
2021-03-23T20:41:04-07:00 Los_Angeles,110L/s
2021-03-23T20:42:04-07:00 Los_Angeles,115L/s
2021-03-23T20:43:05-07:00 Los_Angeles,110L/s
2021-03-23T20:44:05-07:00 Los_Angeles,105L/s
2021-03-23T20:45:43-07:00 Los_Angeles,110L/s
2021-03-23T20:46:44-07:00 Los_Angeles,115L/s
2021-03-23T20:47:44-07:00 Los_Angeles,110L/s
2021-03-23T20:49:44-07:00 Los_Angeles,115L/s
2021-03-23T20:50:00-07:00 Los_Angeles,110L/s
2021-03-23T20:51:15-07:00 Los_Angeles,105L/s
2021-03-23T20:52:15-07:00 Los_Angeles,110L/s
2021-03-23T20:53:15-07:00 Los_Angeles,105L/s
2021-03-23T20:54:26-07:00 Los_Angeles,110L/s
2021-03-23T20:55:26-07:00 Los_Angeles,105L/s
2021-03-23T20:56:58-07:00 Los_Angeles,110L/s
2021-03-23T20:57:58-07:00 Los_Angeles,105L/s
2021-03-23T20:59:19-07:00 Los_Angeles,110L/s
2021-03-23T21:00:00-07:00 Los_Angeles,110L/s
2021-03-23T21:01:00-07:00 Los_Angeles,105L/s
2021-03-23T21:02:01-07:00 Los_Angeles,110L/s
2021-03-23T21:03:01-07:00 Los_Angeles,115L/s
2021-03-23T21:04:01-07:00 Los_Angeles,110L/s
2021-03-23T21:05:01-07:00 Los_Angeles,115L/s
2021-03-23T21:06:01-07:00 Los_Angeles,110L/s
2021-03-23T21:07:03-07:00 Los_Angeles,115L/s
2021-03-23T21:08:04-07:00 Los_Angeles,110L/s
2021-03-23T21:09:34-07:00 Los_Angeles,115L/s
2021-03-23T21:10:00-07:00 Los_Angeles,110L/s
2021-03-23T21:11:00-07:00 Los_Angeles,115L/s
2021-03-23T21:12:06-07:00 Los_Angeles,110L/s
2021-03-23T21:13:19-07:00 Los_Angeles,115L/s
2021-03-23T21:14:19-07:00 Los_Angeles,110L/s
2021-03-23T21:15:30-07:00 Los_Angeles,115L/s
2021-03-23T21:16:30-07:00 Los_Angeles,110L/s
2021-03-23T21:18:01-07:00 Los_Angeles,105L/s
2021-03-23T21:19:01-07:00 Los_Angeles,110L/s
2021-03-23T21:20:00-07:00 Los_Angeles,110L/s
2021-03-23T21:21:03-07:00 Los_Angeles,115L/s
2021-03-23T21:22:13-07:00 Los_Angeles,110L/s
2021-03-23T21:23:14-07:00 Los_Angeles,115L/s
2021-03-23T21:24:25-07:00 Los_Angeles,110L/s
